district_code,category,coverage_pct
TG_ADILABAD,ELECTRICITY,39.8
TG_ADILABAD,HEALTH,16.8
TG_ADILABAD,EDUCATION,24.8
TG_ADILABAD,DIGITAL,22.8
TG_ADILABAD,HOUSING,27.8
TG_ADILABAD,IRRIGATION,16.8
TG_ADILABAD,TRANSPORT,20.8
TG_RANGAREDDY,WATER_SUPPLY,65.8
TG_RANGAREDDY,SANITATION,72.8
TG_RANGAREDDY,ROADS,67.8
TG_RANGAREDDY,ELECTRICITY,56.8
TG_RANGAREDDY,HEALTH,68.8
TG_RANGAREDDY,EDUCATION,72.8
TG_RANGAREDDY,DIGITAL,71.8
TG_RANGAREDDY,HOUSING,64.8
TG_RANGAREDDY,IRRIGATION,72.8
TG_RANGAREDDY,TRANSPORT,59.8
TG_MEDCHAL_MALKAJGIRI,WATER_SUPPLY,70.1
TG_MEDCHAL_MALKAJGIRI,SANITATION,67.1
TG_MEDCHAL_MALKAJGIRI,ROADS,76.1
TG_MEDCHAL_MALKAJGIRI,ELECTRICITY,71.1
TG_MEDCHAL_MALKAJGIRI,HEALTH,80.1
TG_MEDCHAL_MALKAJGIRI,EDUCATION,78.1
TG_MEDCHAL_MALKAJGIRI,DIGITAL,69.1
TG_MEDCHAL_MALKAJGIRI,HOUSING,71.1
TG_MEDCHAL_MALKAJGIRI,IRRIGATION,70.1
TG_MEDCHAL_MALKAJGIRI,TRANSPORT,59.1
UP_LUCKNOW,WATER_SUPPLY,65.6
UP_LUCKNOW,SANITATION,57.6
UP_LUCKNOW,ROADS,78.6
UP_LUCKNOW,ELECTRICITY,75.6
UP_LUCKNOW,HEALTH,63.6
UP_LUCKNOW,EDUCATION,76.6
UP_LUCKNOW,DIGITAL,55.6
UP_LUCKNOW,HOUSING,66.6
UP_LUCKNOW,IRRIGATION,67.6
UP_LUCKNOW,TRANSPORT,55.6
UP_KANPUR_NAGAR,WATER_SUPPLY,56.7
UP_KANPUR_NAGAR,SANITATION,59.7
UP_KANPUR_NAGAR,ROADS,65.7
UP_KANPUR_NAGAR,ELECTRICITY,52.7
UP_KANPUR_NAGAR,HEALTH,48.7
UP_KANPUR_NAGAR,EDUCATION,51.7
UP_KANPUR_NAGAR,DIGITAL,49.7
UP_KANPUR_NAGAR,HOUSING,56.7
UP_KANPUR_NAGAR,IRRIGATION,52.7
UP_KANPUR_NAGAR,TRANSPORT,62.7
UP_VARANASI,WATER_SUPPLY,62.9
UP_VARANASI,SANITATION,54.9
UP_VARANASI,ROADS,56.9
UP_VARANASI,ELECTRICITY,42.9
UP_VARANASI,HEALTH,66.9
UP_VARANASI,EDUCATION,61.9
UP_VARANASI,DIGITAL,64.9
UP_VARANASI,HOUSING,52.9
UP_VARANASI,IRRIGATION,58.9
UP_VARANASI,TRANSPORT,50.9
UP_PRAYAGRAJ,WATER_SUPPLY,57.4
UP_PRAYAGRAJ,SANITATION,40.4
UP_PRAYAGRAJ,ROADS,59.4
UP_PRAYAGRAJ,ELECTRICITY,46.4
UP_PRAYAGRAJ,HEALTH,51.4
UP_PRAYAGRAJ,EDUCATION,44.4
UP_PRAYAGRAJ,DIGITAL,52.4
UP_PRAYAGRAJ,HOUSING,39.4
UP_PRAYAGRAJ,IRRIGATION,39.4
UP_PRAYAGRAJ,TRANSPORT,40.4
UP_AGRA,WATER_SUPPLY,53.3
UP_AGRA,SANITATION,58.3
UP_AGRA,ROADS,40.3
UP_AGRA,ELECTRICITY,61.3
UP_AGRA,HEALTH,52.3
UP_AGRA,EDUCATION,46.3
UP_AGRA,DIGITAL,41.3
UP_AGRA,HOUSING,41.3
UP_AGRA,IRRIGATION,57.3
UP_AGRA,TRANSPORT,42.3
UP_MEERUT,WATER_SUPPLY,60.0
UP_MEERUT,SANITATION,51.0
UP_MEERUT,ROADS,43.0
UP_MEERUT,ELECTRICITY,58.0
UP_MEERUT,HEALTH,46.0
UP_MEERUT,EDUCATION,51.0
UP_MEERUT,DIGITAL,46.0
UP_MEERUT,HOUSING,58.0
UP_MEERUT,IRRIGATION,47.0
UP_MEERUT,TRANSPORT,58.0
UP_GHAZIABAD,WATER_SUPPLY,56.4
UP_GHAZIABAD,SANITATION,70.4
UP_GHAZIABAD,ROADS,78.4
UP_GHAZIABAD,ELECTRICITY,77.4
UP_GHAZIABAD,HEALTH,79.4
UP_GHAZIABAD,EDUCATION,74.4
UP_GHAZIABAD,DIGITAL,67.4
UP_GHAZIABAD,HOUSING,62.4
UP_GHAZIABAD,IRRIGATION,75.4
UP_GHAZIABAD,TRANSPORT,79.4
UP_GAUTAM_BUDDHA_NAGAR,WATER_SUPPLY,60.9
UP_GAUTAM_BUDDHA_NAGAR,SANITATION,64.9
UP_GAUTAM_BUDDHA_NAGAR,ROADS,65.9
UP_GAUTAM_BUDDHA_NAGAR,ELECTRICITY,80.9
UP_GAUTAM_BUDDHA_NAGAR,HEALTH,61.9
UP_GAUTAM_BUDDHA_NAGAR,EDUCATION,65.9
UP_GAUTAM_BUDDHA_NAGAR,DIGITAL,80.9
UP_GAUTAM_BUDDHA_NAGAR,HOUSING,75.9
UP_GAUTAM_BUDDHA_NAGAR,IRRIGATION,63.9
UP_GAUTAM_BUDDHA_NAGAR,TRANSPORT,75.9
UP_BAREILLY,WATER_SUPPLY,44.1
UP_BAREILLY,SANITATION,34.1
UP_BAREILLY,ROADS,41.1
UP_BAREILLY,ELECTRICITY,42.1
UP_BAREILLY,HEALTH,47.1
UP_BAREILLY,EDUCATION,40.1
UP_BAREILLY,DIGITAL,23.1
UP_BAREILLY,HOUSING,33.1
UP_BAREILLY,IRRIGATION,23.1
UP_BAREILLY,TRANSPORT,23.1
UP_ALIGARH,WATER_SUPPLY,53.2
UP_ALIGARH,SANITATION,35.2
UP_ALIGARH,ROADS,32.2
UP_ALIGARH,ELECTRICITY,53.2
UP_ALIGARH,HEALTH,31.2
UP_ALIGARH,EDUCATION,33.2
UP_ALIGARH,DIGITAL,36.2
UP_ALIGARH,HOUSING,47.2
UP_ALIGARH,IRRIGATION,39.2
UP_ALIGARH,TRANSPORT,34.2
UP_MORADABAD,WATER_SUPPLY,27.3
UP_MORADABAD,SANITATION,30.3
UP_MORADABAD,ROADS,35.3
UP_MORADABAD,ELECTRICITY,40.3
UP_MORADABAD,HEALTH,43.3
UP_MORADABAD,EDUCATION,26.3
UP_MORADABAD,DIGITAL,42.3
UP_MORADABAD,HOUSING,29.3
UP_MORADABAD,IRRIGATION,32.3
UP_MORADABAD,TRANSPORT,29.3
UP_GORAKHPUR,WATER_SUPPLY,41.1
UP_GORAKHPUR,SANITATION,45.1
UP_GORAKHPUR,ROADS,46.1
UP_GORAKHPUR,ELECTRICITY,44.1
UP_GORAKHPUR,HEALTH,52.1
UP_GORAKHPUR,EDUCATION,56.1
UP_GORAKHPUR,DIGITAL,56.1
UP_GORAKHPUR,HOUSING,50.1
UP_GORAKHPUR,IRRIGATION,44.1
UP_GORAKHPUR,TRANSPORT,49.1
UP_SAHARANPUR,WATER_SUPPLY,55.0
UP_SAHARANPUR,SANITATION,54.0
UP_SAHARANPUR,ROADS,43.0
UP_SAHARANPUR,ELECTRICITY,53.0
UP_SAHARANPUR,HEALTH,36.0
UP_SAHARANPUR,EDUCATION,39.0
UP_SAHARANPUR,DIGITAL,57.0
UP_SAHARANPUR,HOUSING,35.0
UP_SAHARANPUR,IRRIGATION,51.0
UP_SAHARANPUR,TRANSPORT,44.0
UP_JHANSI,WATER_SUPPLY,49.3
UP_JHANSI,SANITATION,45.3
UP_JHANSI,ROADS,59.3
UP_JHANSI,ELECTRICITY,56.3
UP_JHANSI,HEALTH,57.3
UP_JHANSI,EDUCATION,56.3
UP_JHANSI,DIGITAL,63.3
UP_JHANSI,HOUSING,46.3
UP_JHANSI,IRRIGATION,54.3
UP_JHANSI,TRANSPORT,40.3
UP_MATHURA,WATER_SUPPLY,40.8
UP_MATHURA,SANITATION,52.8
UP_MATHURA,ROADS,51.8
UP_MATHURA,ELECTRICITY,37.8
UP_MATHURA,HEALTH,40.8
UP_MATHURA,EDUCATION,36.8
UP_MATHURA,DIGITAL,46.8
UP_MATHURA,HOUSING,35.8
UP_MATHURA,IRRIGATION,36.8
UP_MATHURA,TRANSPORT,42.8
UP_AYODHYA,WATER_SUPPLY,33.4
UP_AYODHYA,SANITATION,35.4
UP_AYODHYA,ROADS,48.4
UP_AYODHYA,ELECTRICITY,31.4
UP_AYODHYA,HEALTH,37.4
UP_AYODHYA,EDUCATION,51.4
UP_AYODHYA,DIGITAL,30.4
UP_AYODHYA,HOUSING,33.4
UP_AYODHYA,IRRIGATION,44.4
UP_AYODHYA,TRANSPORT,50.4
UP_SHRAVASTI,WATER_SUPPLY,23.0
UP_SHRAVASTI,SANITATION,15.0
UP_SHRAVASTI,ROADS,10.0
UP_SHRAVASTI,ELECTRICITY,21.0
UP_SHRAVASTI,HEALTH,25.0
UP_SHRAVASTI,EDUCATION,10.0
UP_SHRAVASTI,DIGITAL,10.0
UP_SHRAVASTI,HOUSING,17.0
UP_SHRAVASTI,IRRIGATION,18.0
UP_SHRAVASTI,TRANSPORT,12.0
UP_BAHRAICH,WATER_SUPPLY,27.0
UP_BAHRAICH,SANITATION,22.0
UP_BAHRAICH,ROADS,10.0
UP_BAHRAICH,ELECTRICITY,10.0
UP_BAHRAICH,HEALTH,10.0
UP_BAHRAICH,EDUCATION,25.0
UP_BAHRAICH,DIGITAL,11.0
UP_BAHRAICH,HOUSING,10.0
UP_BAHRAICH,IRRIGATION,19.0
UP_BAHRAICH,TRANSPORT,10.0
GJ_AHMEDABAD,WATER_SUPPLY,67.3
GJ_AHMEDABAD,SANITATION,79.3
GJ_AHMEDABAD,ROADS,70.3
GJ_AHMEDABAD,ELECTRICITY,75.3
GJ_AHMEDABAD,HEALTH,57.3
GJ_AHMEDABAD,EDUCATION,60.3
GJ_AHMEDABAD,DIGITAL,79.3
GJ_AHMEDABAD,HOUSING,68.3
GJ_AHMEDABAD,IRRIGATION,60.3
GJ_AHMEDABAD,TRANSPORT,74.3
GJ_SURAT,WATER_SUPPLY,59.1
GJ_SURAT,SANITATION,72.1
GJ_SURAT,ROADS,80.1
GJ_SURAT,ELECTRICITY,63.1
GJ_SURAT,HEALTH,73.1
GJ_SURAT,EDUCATION,81.1
GJ_SURAT,DIGITAL,60.1
GJ_SURAT,HOUSING,80.1
GJ_SURAT,IRRIGATION,69.1
GJ_SURAT,TRANSPORT,66.1
GJ_VADODARA,WATER_SUPPLY,62.1
GJ_VADODARA,SANITATION,59.1
GJ_VADODARA,ROADS,61.1
GJ_VADODARA,ELECTRICITY,61.1
GJ_VADODARA,HEALTH,72.1
GJ_VADODARA,EDUCATION,68.1
GJ_VADODARA,DIGITAL,64.1
GJ_VADODARA,HOUSING,73.1
GJ_VADODARA,IRRIGATION,66.1
GJ_VADODARA,TRANSPORT,62.1
GJ_RAJKOT,WATER_SUPPLY,54.0
GJ_RAJKOT,SANITATION,72.0
GJ_RAJKOT,ROADS,65.0
GJ_RAJKOT,ELECTRICITY,67.0
GJ_RAJKOT,HEALTH,69.0
GJ_RAJKOT,EDUCATION,58.0
GJ_RAJKOT,DIGITAL,65.0
GJ_RAJKOT,HOUSING,68.0
GJ_RAJKOT,IRRIGATION,75.0
GJ_RAJKOT,TRANSPORT,57.0
GJ_BHAVNAGAR,WATER_SUPPLY,58.3
GJ_BHAVNAGAR,SANITATION,51.3
GJ_BHAVNAGAR,ROADS,55.3
GJ_BHAVNAGAR,ELECTRICITY,61.3
GJ_BHAVNAGAR,HEALTH,49.3
GJ_BHAVNAGAR,EDUCATION,55.3
GJ_BHAVNAGAR,DIGITAL,60.3
GJ_BHAVNAGAR,HOUSING,63.3
GJ_BHAVNAGAR,IRRIGATION,53.3
GJ_BHAVNAGAR,TRANSPORT,53.3
GJ_JAMNAGAR,WATER_SUPPLY,45.5
GJ_JAMNAGAR,SANITATION,38.5
GJ_JAMNAGAR,ROADS,44.5
GJ_JAMNAGAR,ELECTRICITY,52.5
GJ_JAMNAGAR,HEALTH,59.5
GJ_JAMNAGAR,EDUCATION,48.5
GJ_JAMNAGAR,DIGITAL,45.5
GJ_JAMNAGAR,HOUSING,48.5
GJ_JAMNAGAR,IRRIGATION,50.5
GJ_JAMNAGAR,TRANSPORT,39.5
GJ_GANDHINAGAR,WATER_SUPPLY,67.5
GJ_GANDHINAGAR,SANITATION,55.5
GJ_GANDHINAGAR,ROADS,57.5
GJ_GANDHINAGAR,ELECTRICITY,63.5
GJ_GANDHINAGAR,HEALTH,75.5
GJ_GANDHINAGAR,EDUCATION,61.5
GJ_GANDHINAGAR,DIGITAL,57.5
GJ_GANDHINAGAR,HOUSING,67.5
GJ_GANDHINAGAR,IRRIGATION,79.5
GJ_GANDHINAGAR,TRANSPORT,60.5
GJ_DAHOD,WATER_SUPPLY,21.2
GJ_DAHOD,SANITATION,25.2
GJ_DAHOD,ROADS,32.2
GJ_DAHOD,ELECTRICITY,13.2
GJ_DAHOD,HEALTH,19.2
GJ_DAHOD,EDUCATION,30.2
GJ_DAHOD,DIGITAL,15.2
GJ_DAHOD,HOUSING,25.2
GJ_DAHOD,IRRIGATION,21.2
GJ_DAHOD,TRANSPORT,29.2
GJ_KUTCH,WATER_SUPPLY,37.8
GJ_KUTCH,SANITATION,53.8
GJ_KUTCH,ROADS,39.8
GJ_KUTCH,ELECTRICITY,46.8
GJ_KUTCH,HEALTH,37.8
GJ_KUTCH,EDUCATION,35.8
GJ_KUTCH,DIGITAL,51.8
GJ_KUTCH,HOUSING,55.8
GJ_KUTCH,IRRIGATION,50.8
GJ_KUTCH,TRANSPORT,45.8
RJ_JAIPUR,WATER_SUPPLY,59.4
RJ_JAIPUR,SANITATION,62.4
RJ_JAIPUR,ROADS,52.4
RJ_JAIPUR,ELECTRICITY,63.4
RJ_JAIPUR,HEALTH,49.4
RJ_JAIPUR,EDUCATION,60.4
RJ_JAIPUR,DIGITAL,48.4
RJ_JAIPUR,HOUSING,65.4
RJ_JAIPUR,IRRIGATION,55.4
RJ_JAIPUR,TRANSPORT,55.4
RJ_JODHPUR,WATER_SUPPLY,51.8
RJ_JODHPUR,SANITATION,48.8
RJ_JODHPUR,ROADS,58.8
RJ_JODHPUR,ELECTRICITY,39.8
RJ_JODHPUR,HEALTH,41.8
RJ_JODHPUR,EDUCATION,46.8
RJ_JODHPUR,DIGITAL,55.8
RJ_JODHPUR,HOUSING,36.8
RJ_JODHPUR,IRRIGATION,44.8
RJ_JODHPUR,TRANSPORT,47.8
RJ_KOTA,WATER_SUPPLY,58.5
RJ_KOTA,SANITATION,52.5
RJ_KOTA,ROADS,57.5
RJ_KOTA,ELECTRICITY,61.5
RJ_KOTA,HEALTH,63.5
RJ_KOTA,EDUCATION,61.5
RJ_KOTA,DIGITAL,59.5
RJ_KOTA,HOUSING,60.5
RJ_KOTA,IRRIGATION,66.5
RJ_KOTA,TRANSPORT,63.5
RJ_BIKANER,WATER_SUPPLY,45.2
RJ_BIKANER,SANITATION,49.2
RJ_BIKANER,ROADS,44.2
RJ_BIKANER,ELECTRICITY,31.2
RJ_BIKANER,HEALTH,53.2
RJ_BIKANER,EDUCATION,38.2
RJ_BIKANER,DIGITAL,45.2
RJ_BIKANER,HOUSING,54.2
RJ_BIKANER,IRRIGATION,52.2
RJ_BIKANER,TRANSPORT,36.2
RJ_AJMER,WATER_SUPPLY,49.4
RJ_AJMER,SANITATION,55.4
RJ_AJMER,ROADS,56.4
RJ_AJMER,ELECTRICITY,60.4
RJ_AJMER,HEALTH,46.4
RJ_AJMER,EDUCATION,52.4
RJ_AJMER,DIGITAL,56.4
RJ_AJMER,HOUSING,45.4
RJ_AJMER,IRRIGATION,62.4
RJ_AJMER,TRANSPORT,46.4
RJ_UDAIPUR,WATER_SUPPLY,50.5
RJ_UDAIPUR,SANITATION,40.5
RJ_UDAIPUR,ROADS,38.5
RJ_UDAIPUR,ELECTRICITY,45.5
RJ_UDAIPUR,HEALTH,30.5
RJ_UDAIPUR,EDUCATION,47.5
RJ_UDAIPUR,DIGITAL,45.5
RJ_UDAIPUR,HOUSING,38.5
RJ_UDAIPUR,IRRIGATION,52.5
RJ_UDAIPUR,TRANSPORT,45.5
RJ_BHILWARA,WATER_SUPPLY,33.7
RJ_BHILWARA,SANITATION,37.7
RJ_BHILWARA,ROADS,37.7
RJ_BHILWARA,ELECTRICITY,26.7
RJ_BHILWARA,HEALTH,31.7
RJ_BHILWARA,EDUCATION,33.7
RJ_BHILWARA,DIGITAL,44.7
RJ_BHILWARA,HOUSING,39.7
RJ_BHILWARA,IRRIGATION,28.7
RJ_BHILWARA,TRANSPORT,45.7
RJ_ALWAR,WATER_SUPPLY,36.6
RJ_ALWAR,SANITATION,49.6
RJ_ALWAR,ROADS,55.6
RJ_ALWAR,ELECTRICITY,58.6
RJ_ALWAR,HEALTH,37.6
RJ_ALWAR,EDUCATION,39.6
RJ_ALWAR,DIGITAL,37.6
RJ_ALWAR,HOUSING,55.6
RJ_ALWAR,IRRIGATION,54.6
RJ_ALWAR,TRANSPORT,48.6
RJ_BARMER,WATER_SUPPLY,18.4
RJ_BARMER,SANITATION,29.4
RJ_BARMER,ROADS,27.4
RJ_BARMER,ELECTRICITY,18.4
RJ_BARMER,HEALTH,13.4
RJ_BARMER,EDUCATION,11.4
RJ_BARMER,DIGITAL,32.4
RJ_BARMER,HOUSING,14.4
RJ_BARMER,IRRIGATION,20.4
RJ_BARMER,TRANSPORT,29.4
RJ_JALORE,WATER_SUPPLY,10.0
RJ_JALORE,SANITATION,23.7
RJ_JALORE,ROADS,10.0
RJ_JALORE,ELECTRICITY,10.0
RJ_JALORE,HEALTH,12.7
RJ_JALORE,EDUCATION,32.7
RJ_JALORE,DIGITAL,25.7
RJ_JALORE,HOUSING,11.7
RJ_JALORE,IRRIGATION,32.7
RJ_JALORE,TRANSPORT,18.7
RJ_BANSWARA,WATER_SUPPLY,13.5
RJ_BANSWARA,SANITATION,15.5
RJ_BANSWARA,ROADS,28.5
RJ_BANSWARA,ELECTRICITY,12.5
RJ_BANSWARA,HEALTH,11.5
RJ_BANSWARA,EDUCATION,17.5
RJ_BANSWARA,DIGITAL,17.5
RJ_BANSWARA,HOUSING,17.5
RJ_BANSWARA,IRRIGATION,11.5
RJ_BANSWARA,TRANSPORT,31.5
MP_BHOPAL,WATER_SUPPLY,63.2
MP_BHOPAL,SANITATION,71.2
MP_BHOPAL,ROADS,70.2
MP_BHOPAL,ELECTRICITY,61.2
MP_BHOPAL,HEALTH,57.2
MP_BHOPAL,EDUCATION,59.2
MP_BHOPAL,DIGITAL,69.2
MP_BHOPAL,HOUSING,51.2
MP_BHOPAL,IRRIGATION,67.2
MP_BHOPAL,TRANSPORT,56.2
MP_INDORE,WATER_SUPPLY,51.0
MP_INDORE,SANITATION,66.0
MP_INDORE,ROADS,69.0
MP_INDORE,ELECTRICITY,61.0
MP_INDORE,HEALTH,59.0
MP_INDORE,EDUCATION,59.0
MP_INDORE,DIGITAL,72.0
MP_INDORE,HOUSING,71.0
MP_INDORE,IRRIGATION,69.0
MP_INDORE,TRANSPORT,60.0
MP_JABALPUR,WATER_SUPPLY,68.3
MP_JABALPUR,SANITATION,57.3
MP_JABALPUR,ROADS,70.3
MP_JABALPUR,ELECTRICITY,54.3
MP_JABALPUR,HEALTH,64.3
MP_JABALPUR,EDUCATION,60.3
MP_JABALPUR,DIGITAL,63.3
MP_JABALPUR,HOUSING,65.3
MP_JABALPUR,IRRIGATION,65.3
MP_JABALPUR,TRANSPORT,60.3
MP_GWALIOR,WATER_SUPPLY,58.7
MP_GWALIOR,SANITATION,57.7
MP_GWALIOR,ROADS,65.7
MP_GWALIOR,ELECTRICITY,49.7
MP_GWALIOR,HEALTH,62.7
MP_GWALIOR,EDUCATION,57.7
MP_GWALIOR,DIGITAL,53.7
MP_GWALIOR,HOUSING,62.7
MP_GWALIOR,IRRIGATION,57.7
MP_GWALIOR,TRANSPORT,51.7
MP_UJJAIN,WATER_SUPPLY,37.6
MP_UJJAIN,SANITATION,43.6
MP_UJJAIN,ROADS,40.6
MP_UJJAIN,ELECTRICITY,55.6
MP_UJJAIN,HEALTH,40.6
MP_UJJAIN,EDUCATION,42.6
MP_UJJAIN,DIGITAL,37.6
MP_UJJAIN,HOUSING,52.6
MP_UJJAIN,IRRIGATION,40.6
MP_UJJAIN,TRANSPORT,50.6
MP_SAGAR,WATER_SUPPLY,41.5
MP_SAGAR,SANITATION,52.5
MP_SAGAR,ROADS,48.5
MP_SAGAR,ELECTRICITY,44.5
MP_SAGAR,HEALTH,50.5
MP_SAGAR,EDUCATION,61.5
MP_SAGAR,DIGITAL,42.5
MP_SAGAR,HOUSING,47.5
MP_SAGAR,IRRIGATION,52.5
MP_SAGAR,TRANSPORT,51.5
MP_ALIRAJPUR,WATER_SUPPLY,10.0
MP_ALIRAJPUR,SANITATION,17.0
MP_ALIRAJPUR,ROADS,10.0
MP_ALIRAJPUR,ELECTRICITY,13.0
MP_ALIRAJPUR,HEALTH,16.0
MP_ALIRAJPUR,EDUCATION,10.0
MP_ALIRAJPUR,DIGITAL,20.0
MP_ALIRAJPUR,HOUSING,25.0
MP_ALIRAJPUR,IRRIGATION,23.0
MP_ALIRAJPUR,TRANSPORT,19.0
MP_JHABUA,WATER_SUPPLY,13.0
MP_JHABUA,SANITATION,10.0
MP_JHABUA,ROADS,12.0
MP_JHABUA,ELECTRICITY,20.0
MP_JHABUA,HEALTH,15.0
MP_JHABUA,EDUCATION,10.0
MP_JHABUA,DIGITAL,26.0
MP_JHABUA,HOUSING,26.0
MP_JHABUA,IRRIGATION,10.0
MP_JHABUA,TRANSPORT,16.0
BR_PATNA,WATER_SUPPLY,50.4
BR_PATNA,SANITATION,53.4
BR_PATNA,ROADS,45.4
BR_PATNA,ELECTRICITY,52.4
BR_PATNA,HEALTH,62.4
BR_PATNA,EDUCATION,43.4
BR_PATNA,DIGITAL,45.4
BR_PATNA,HOUSING,47.4
BR_PATNA,IRRIGATION,41.4
BR_PATNA,TRANSPORT,48.4
BR_GAYA,WATER_SUPPLY,40.8
BR_GAYA,SANITATION,31.8
BR_GAYA,ROADS,34.8
BR_GAYA,ELECTRICITY,46.8
BR_GAYA,HEALTH,36.8
BR_GAYA,EDUCATION,32.8
BR_GAYA,DIGITAL,43.8
BR_GAYA,HOUSING,35.8
BR_GAYA,IRRIGATION,41.8
BR_GAYA,TRANSPORT,49.8
BR_BHAGALPUR,WATER_SUPPLY,40.0
BR_BHAGALPUR,SANITATION,31.0
BR_BHAGALPUR,ROADS,37.0
BR_BHAGALPUR,ELECTRICITY,30.0
BR_BHAGALPUR,HEALTH,41.0
BR_BHAGALPUR,EDUCATION,38.0
BR_BHAGALPUR,DIGITAL,28.0
BR_BHAGALPUR,HOUSING,37.0
BR_BHAGALPUR,IRRIGATION,30.0
BR_BHAGALPUR,TRANSPORT,32.0
BR_MUZAFFARPUR,WATER_SUPPLY,27.1
BR_MUZAFFARPUR,SANITATION,26.1
BR_MUZAFFARPUR,ROADS,37.1
BR_MUZAFFARPUR,ELECTRICITY,45.1
BR_MUZAFFARPUR,HEALTH,24.1
BR_MUZAFFARPUR,EDUCATION,43.1
BR_MUZAFFARPUR,DIGITAL,24.1
BR_MUZAFFARPUR,HOUSING,33.1
BR_MUZAFFARPUR,IRRIGATION,30.1
BR_MUZAFFARPUR,TRANSPORT,32.1
BR_DARBHANGA,WATER_SUPPLY,32.1
BR_DARBHANGA,SANITATION,23.1
BR_DARBHANGA,ROADS,25.1
BR_DARBHANGA,ELECTRICITY,14.1
BR_DARBHANGA,HEALTH,38.1
BR_DARBHANGA,EDUCATION,25.1
BR_DARBHANGA,DIGITAL,18.1
BR_DARBHANGA,HOUSING,28.1
BR_DARBHANGA,IRRIGATION,16.1
BR_DARBHANGA,TRANSPORT,33.1
BR_NALANDA,WATER_SUPPLY,27.6
BR_NALANDA,SANITATION,27.6
BR_NALANDA,ROADS,28.6
BR_NALANDA,ELECTRICITY,42.6
BR_NALANDA,HEALTH,33.6
BR_NALANDA,EDUCATION,42.6
BR_NALANDA,DIGITAL,35.6
BR_NALANDA,HOUSING,39.6
BR_NALANDA,IRRIGATION,36.6
BR_NALANDA,TRANSPORT,42.6
BR_SITAMARHI,WATER_SUPPLY,14.3
BR_SITAMARHI,SANITATION,13.3
BR_SITAMARHI,ROADS,23.3
BR_SITAMARHI,ELECTRICITY,12.3
BR_SITAMARHI,HEALTH,20.3
BR_SITAMARHI,EDUCATION,10.0
BR_SITAMARHI,DIGITAL,10.0
BR_SITAMARHI,HOUSING,10.0
BR_SITAMARHI,IRRIGATION,22.3
BR_SITAMARHI,TRANSPORT,22.3
BR_ARARIA,WATER_SUPPLY,10.0
BR_ARARIA,SANITATION,23.0
BR_ARARIA,ROADS,18.0
BR_ARARIA,ELECTRICITY,19.0
BR_ARARIA,HEALTH,10.0
BR_ARARIA,EDUCATION,10.0
BR_ARARIA,DIGITAL,24.0
BR_ARARIA,HOUSING,12.0
BR_ARARIA,IRRIGATION,18.0
BR_ARARIA,TRANSPORT,21.0
BR_PURNIA,WATER_SUPPLY,16.1
BR_PURNIA,SANITATION,10.0
BR_PURNIA,ROADS,10.0
BR_PURNIA,ELECTRICITY,10.0
BR_PURNIA,HEALTH,16.1
BR_PURNIA,EDUCATION,10.0
BR_PURNIA,DIGITAL,23.1
BR_PURNIA,HOUSING,10.0
BR_PURNIA,IRRIGATION,14.1
BR_PURNIA,TRANSPORT,10.0
WB_KOLKATA,WATER_SUPPLY,75.4
WB_KOLKATA,SANITATION,69.4
WB_KOLKATA,ROADS,57.4
WB_KOLKATA,ELECTRICITY,59.4
WB_KOLKATA,HEALTH,64.4
WB_KOLKATA,EDUCATION,68.4
WB_KOLKATA,DIGITAL,60.4
WB_KOLKATA,HOUSING,76.4
WB_KOLKATA,IRRIGATION,75.4
WB_KOLKATA,TRANSPORT,57.4
WB_HOWRAH,WATER_SUPPLY,65.8
WB_HOWRAH,SANITATION,64.8
WB_HOWRAH,ROADS,58.8
WB_HOWRAH,ELECTRICITY,60.8
WB_HOWRAH,HEALTH,61.8
WB_HOWRAH,EDUCATION,61.8
WB_HOWRAH,DIGITAL,74.8
WB_HOWRAH,HOUSING,54.8
WB_HOWRAH,IRRIGATION,67.8
WB_HOWRAH,TRANSPORT,76.8
WB_PASCHIM_BARDHAMAN,WATER_SUPPLY,49.6
WB_PASCHIM_BARDHAMAN,SANITATION,58.6
WB_PASCHIM_BARDHAMAN,ROADS,63.6
WB_PASCHIM_BARDHAMAN,ELECTRICITY,46.6
WB_PASCHIM_BARDHAMAN,HEALTH,46.6
WB_PASCHIM_BARDHAMAN,EDUCATION,64.6
WB_PASCHIM_BARDHAMAN,DIGITAL,60.6
WB_PASCHIM_BARDHAMAN,HOUSING,53.6
WB_PASCHIM_BARDHAMAN,IRRIGATION,50.6
WB_PASCHIM_BARDHAMAN,TRANSPORT,66.6
WB_DARJEELING,WATER_SUPPLY,51.7
WB_DARJEELING,SANITATION,49.7
WB_DARJEELING,ROADS,53.7
WB_DARJEELING,ELECTRICITY,68.7
WB_DARJEELING,HEALTH,66.7
WB_DARJEELING,EDUCATION,58.7
WB_DARJEELING,DIGITAL,56.7
WB_DARJEELING,HOUSING,68.7
WB_DARJEELING,IRRIGATION,46.7
WB_DARJEELING,TRANSPORT,68.7
WB_PURULIA,WATER_SUPPLY,39.7
WB_PURULIA,SANITATION,25.7
WB_PURULIA,ROADS,34.7
WB_PURULIA,ELECTRICITY,27.7
WB_PURULIA,HEALTH,22.7
WB_PURULIA,EDUCATION,34.7
WB_PURULIA,DIGITAL,37.7
WB_PURULIA,HOUSING,36.7
WB_PURULIA,IRRIGATION,17.7
WB_PURULIA,TRANSPORT,38.7
